utmx,utmy,X,Y,Five_ave_crime,Population65,NoHealthInsurance,Beer,MentalHealthPati,DrinkingPlaces,ReligiousPlaces
2803353.493,5481705.196,-93.440907,45.498731,8.69841602783796,133.03,33.5,33.868433,8.916272,38.358247,92.034214
2713998.626,5717629.034,-93.349946,47.632915,8.36855925069537,257.48,60.49,47.708754,33.516874,59.444025,95.919657
2746850.565,5216493.356,-95.189152,43.575699,7.5708658158575,85.69,14.35,15.956259,2.030364,24.28008,74.461062
2794549.358,5549140.313,-93.231583,46.054145,8.56958884722012,81.6,22.03,12.930149,3.709787,31.934572,38.765131
2695236.304,5391517.492,-95.043402,45.120145,8.71458438635394,221.42,79.82,22.399587,6.07632,43.979973,232.52071
2400092.666,5737967.726,-96.990045,48.778132,5.80169858214026,47.23,13.29,10.80735,1.047039,11.055486,19.111833
2667443.561,5818135.46,-93.396586,48.572963,7.25013360881949,94.74,13.29,14.383795,0.325949,4.976903,29.555054
2600980.892,5342348.695,-96.309774,45.002746,6.87339218329416,79.09,7.35,5.647966,0.587775,34.586528,50.216603
2852465.994,5780559.108,-91.448219,47.651384,6.0585796745365,76.87,13.87,4.739141,2.083394,10.196198,27.121918
2545116.813,5796631.067,-94.958331,48.802087,5.46759955871202,24.47,0.57,1.514725,0.042791,2.845371,6.604842
2844169.163,5337113.518,-93.62651,44.238183,7.61255796546053,105.15,35.01,32.219556,6.469291,51.570688,85.014753
2632964.436,5261359.755,-96.272115,44.260627,6.30724709050635,49.28,9.7,7.521424,1.173809,17.566356,52.460484
2686205.785,5277631.146,-95.613645,44.238881,7.03983067365589,112.27,41.41,12.790998,12.766352,43.913383,127.31362
2773954.353,5397965.376,-94.137154,44.932628,7.45009230867985,127.62,32.32,24.601226,7.701643,52.85553,116.855728
2533382.827,5610389.295,-95.958479,47.352838,8.16323270286489,34.99,28.04,9.804716,0.63668,3.026821,9.814383
2419848.019,5698840.056,-96.924121,48.403383,7.0956763657717,84.18,16.44,15.419133,1.105232,12.483968,51.402179
2792673.637,5251059.53,-94.548701,43.715806,6.09121421845231,113.07,30.56,17.348754,1.331449,14.374408,52.324113
2734116.91,5408901.373,-94.533712,45.140729,8.06151260534135,116.36,29.59,17.086328,2.704146,22.987656,106.547269
2782977.934,5487932.829,-93.640138,45.611937,9.49207479467298,133.68,42.43,27.783925,5.887363,43.905067,63.686448
2698474.776,5514697.681,-94.472634,46.086861,8.41695134698003,155.4,40.82,53.692264,6.649882,54.708474,86.10705
2921116.765,5293418.786,-92.981004,43.658277,7.8751953800071,210.6,68.01,52.548534,28.224974,66.391167,99.608554
2678137.559,5235352.684,-95.87149,43.92372,6.91743608341731,77.64,11.65,19.108841,4.372892,13.998961,68.214983
2801569.366,5332678.688,-94.111673,44.333711,7.25492553716317,111.16,22.93,33.449776,8.755617,52.643833,79.950166
2709627.14,5208413.101,-95.629768,43.618301,6.89421741604232,98.5,45.97,21.362681,8.067116,14.316919,79.417727
2479384.24,5592134.691,-96.677178,47.366623,4.00045261100601,64.46,18.72,13.191556,1.881708,8.305025,31.722939
2951487.863,5330948.846,-92.492692,43.854726,8.83849336372003,530.36,133.91,101.228134,46.94872,271.485735,423.355397
2619282.453,5517614.879,-95.365527,46.352298,9.17852080167927,409.97,75.76,87.034137,19.521434,80.216747,233.374539
2484767.391,5686407.609,-96.196745,48.109178,7.57780054951329,87.46,12.54,36.922242,1.322056,14.944569,53.014377
2842115.078,5569822.281,-92.603084,46.060633,10.1175486562096,167.07,45.23,21.764172,3.221382,57.677215,52.118819
2640705.206,5231190.919,-96.30375,43.996228,8.1214515341685,79.1,30.31,7.149688,1.662841,18.25694,77.223792
2466106.773,5626017.095,-96.688054,47.678925,8.46343731916071,182.37,35.46,42.322781,19.160298,61.564305,129.01668
2659232.981,5438870.677,-95.248718,45.604691,7.42288159171354,93.96,14.86,13.81262,0.785105,29.235009,87.059102
2853302.526,5432121.467,-93.110859,44.952925,10.2725563199135,1872.26,715.63,544.895985,361.473011,876.013316,1560.089734
2486234.494,5661631.954,-96.290349,47.905747,5.8340435791295,20.88,3.96,5.114706,0.286321,1.871056,9.874852
2728750.471,5314508.991,-94.991086,44.408363,7.66924815232073,126.65,40.9,29.956652,8.462403,13.316521,96.975153
2709851.681,5351901.798,-95.04611,44.761626,8.19200596403395,121.98,31.13,24.786121,2.391622,15.632374,71.783506
2871437.54,5373351.625,-93.172197,44.437015,8.13062765591426,200.34,67.64,39.021796,16.561432,94.259943,191.593806
2664040.106,5186290.664,-96.218567,43.569836,7.91604744898894,58.18,12.79,11.823862,5.739614,21.447278,81.809192
2513499.887,5774628.268,-95.443883,48.726788,7.33443271767335,52.7,10.29,9.361767,0.520463,14.649711,44.523409
2850943.309,5661382.046,-92.064283,46.739905,10.0771397731611,1176.38,255.92,310.566204,67.900378,449.726134,571.755005
2841175.323,5401805.916,-93.3784,44.754281,6.74639843811538,233.38,81.26,80.553868,35.273199,189.56069,278.625795
2799473.755,5455585.727,-93.601027,45.306346,8.42918331026903,122.8,30.57,66.646157,22.73528,96.207666,147.929635
2760606.287,5346672.667,-94.504047,44.56822,4.77251030689284,73.7,19.2,25.91674,1.625786,23.255785,53.09054
2745742.771,5460969.969,-94.176972,45.516287,8.80551093748473,427.48,112.07,150.132231,31.433911,212.341736,330.682349
2882782.462,5335977.57,-93.211432,44.109672,7.58112932729092,138.75,25.66,39.044341,21.300414,82.456204,129.701403
2597680.352,5416259.626,-96.044874,45.605893,7.07359743155219,51.56,6.55,4.370034,1.109444,17.369342,48.830558
2662767.963,5398973.157,-95.377625,45.27621,6.17196424699469,85.89,17.27,31.834195,3.885057,35.690565,130.785934
2673334.107,5513151.329,-94.765708,46.152157,8.62562548106186,171.22,67.5,45.040996,4.335445,37.209126,94.24149
2558595.592,5409700.944,-96.519787,45.666268,6.54136107597967,27.02,0.71,5.256534,0.036238,5.717938,8.542597
2963220.109,5376004.343,-92.167582,44.1661,7.15734631507546,129.43,30.33,30.411536,6.692004,59.383169,64.889
2636745.051,5532663.396,-95.098587,46.419092,5.90119345382951,62.8,20.7,10.246392,1.118031,11.686595,44.205431
2861290.269,5324633.972,-93.493533,44.087561,7.50069522400926,88.39,16.95,31.972326,7.639182,26.416042,78.49503
2864992.201,5437294.664,-92.959349,44.956115,9.59906286070481,734.94,142.06,216.898817,96.231448,414.906355,609.161998
2772872.927,5287792.953,-94.614537,44.065454,7.04318512877093,61.37,32.78,8.554737,1.030374,5.795707,44.011191
2535293.968,5487198.528,-96.467598,46.357701,6.66732523904823,37.55,4.63,15.223254,1.27179,46.511827,24.937875
3024425.171,5370011.017,-91.540831,43.921728,7.26941504194064,160.38,61.35,29.510232,13.578638,122.661938,111.032993
2784481.397,5431377.533,-93.874679,45.163131,9.96593928816307,230.09,57.76,89.929528,24.683419,147.034821,196.390655
2659287.454,5338818.368,-95.666252,44.806119,7.17924855767821,67.13,11.77,9.03373,0.988513,24.756046,47.594651
3702662.97,4258304.279,-89.262036,33.433837,7.60595669733634,65.53,25.33,2.383225,7.412052,8.227836,70.110009
3599306.52,4036372.623,-90.884197,32.028658,7.78290475120968,32.51,30.06,8.606784,0.3291,1.977078,14.514443
3562198.909,4413111.632,-90.014968,34.991083,8.80729504343857,414.01,312.41,97.097776,39.593263,162.759212,659.045107
3783138.115,4008192.919,-89.341412,31.34196,7.92866886911178,217.96,240.65,36.437568,16.477564,58.172676,228.152409
3868717.531,3966379.587,-88.724415,30.806441,7.7344338518541,72.41,90.86,2.672626,0.829083,9.71981,63.500367
3856670.082,4028456.565,-88.639266,31.300355,5.79379753457029,30.05,31.84,1.296398,0.442634,2.277755,27.832347
3621101.339,4273059.663,-89.947065,33.769102,7.29833183392988,70.69,40.75,24.46291,2.345245,12.200717,103.417206
3825056.067,3884801.966,-89.343521,30.308362,9.03126101835663,141.93,91.09,17.905201,13.403416,36.516571,90.319544
3848906.77,3902756.768,-89.084905,30.382411,9.8780079899318,677.68,672.92,91.561344,57.600833,365.23825,758.386105
3618198.565,4085211.689,-90.567355,32.352446,9.50538124318055,829.16,857.07,110.50052,52.873158,174.244424,931.766464
3899667.215,3921788.602,-88.591723,30.394195,10.0974942950131,439.23,359.16,63.201538,17.850017,173.854272,385.331601
3802853.048,4059865.394,-89.010618,31.677208,9.15780842235082,215.66,145.61,13.295295,4.569699,39.758941,266.545653
3805986.175,4205546.628,-88.519126,32.754531,7.11206618238602,40.21,23.28,2.448012,1.3372,3.468816,15.48122
3779960.953,4005098.994,-89.378573,31.327,9.24724443549847,106.3,108.06,15.380362,13.520506,36.366488,195.023333
3803054.491,4154845.848,-88.709217,32.385393,9.47130128605413,297.27,204.83,44.879432,31.065294,47.209333,396.574116
3715800.474,4376056.908,-88.747584,34.276867,8.27107375357511,261.06,212.12,56.419198,24.459656,77.141484,375.513238
3594160.104,4217256.102,-90.371457,33.419432,8.06439164014405,115.07,111.3,14.669569,3.124616,11.651861,118.219679
3660578.637,4000213.199,-90.445342,31.597225,8.55345561024398,100.3,89.57,24.337619,3.464503,13.547029,116.461434
3673673.655,4142524.409,-89.893596,32.641291,8.41709348407461,285.61,148.19,55.502038,31.128607,88.018644,385.519872
3751791.01,3971245.314,-89.7269,31.145006,8.21229050608624,108.28,89.1,5.202046,2.257817,8.414061,78.157666
3631174.757,4394299.997,-89.44916,34.654376,7.05647635946233,98.1,80.76,9.309569,3.161906,6.784374,77.981776
3744300.545,4277025.919,-88.82863,33.458127,8.97577454905909,90.33,74.33,11.19144,11.679444,53.633919,114.899669
3595783.297,4353243.6,-89.910792,34.444658,9.62425721203123,94.43,78.52,9.732467,11.926578,13.224988,81.699106
3680808.886,4097489.569,-89.970442,32.282186,9.10149493268641,384.09,240.14,33.57353,24.629156,89.968542,692.79067
3709328.973,4116275.867,-89.658604,32.348596,8.26538162078055,86.94,105.77,2.939489,1.994914,8.141617,75.593118
3685231.69,4057800.064,-90.053049,31.970483,5.74379597251109,85.93,70.9,4.393056,6.208449,6.793135,92.914928
3824524.725,3957166.141,-89.134584,30.8522,8.20056021753776,47.9,38.77,3.681927,4.324533,8.539427,42.192484
3751489.614,4431423.556,-88.234543,34.584891,6.79599031544872,86.07,56.17,7.018444,1.3083,6.154759,42.9806
3542539.834,4360662.152,-90.373081,34.64864,9.1120585987984,23.72,29.92,4.051861,0.677865,13.60769,16.094645
3588209.216,4091372.702,-90.817973,32.476949,8.51324228465269,157.36,123.91,34.656751,1.751703,21.36616,203.811336
3553832.973,4187389.039,-90.831874,33.299338,9.22018325745334,259.77,275.72,46.855368,10.837411,16.178412,359.040554
3105384.878,4918767.89,-92.580608,40.185169,8.06700330689508,89.97,59.43,3.720359,9.205229,35.465682,105.164712
2926660.317,4832811.081,-94.726341,40.018919,7.74718795372913,78.54,25.35,8.136186,3.387603,20.131916,86.838691
2860816.206,4860320.025,-95.31155,40.417491,5.95926496057794,50.65,18.5,1.690083,0.413575,5.25235,36.383922
3238126.31,4855887.312,-91.494059,39.305959,8.01195187765987,121.7,74.86,5.482704,1.83731,22.278855,98.900611
3121186.781,4494907.705,-93.926021,36.825293,9.04000958415268,151.09,96.26,6.947796,1.366507,19.490594,111.900985
3047066.629,4556682.954,-94.454629,37.507621,7.20162927932073,61.56,35.32,7.580073,0.404159,4.354075,59.489757
3029052.918,4645814.458,-94.336321,38.260423,8.18360620409725,77.4,37.55,4.497566,3.232802,9.505717,83.580645
3133392.365,4669100.335,-93.216226,38.159419,8.94647008957276,178.52,74.8,3.654514,10.572127,20.635112,54.622717
3461238.39,4663270.479,-90.064697,37.174303,8.06401560288385,57.65,34.52,1.87301,1.521293,3.058187,25.429167
3180787.222,4788632.534,-92.315646,38.955674,9.45422546731334,340.4,220.73,40.958732,29.023936,222.956246,352.035711
2925345.734,4801164.182,-94.852158,39.771319,8.8573797449852,394.06,272.33,16.873936,24.8785,168.710786,435.406089
3467232.848,4594945.046,-90.258076,36.639452,9.61460122859784,175.47,125.81,12.616282,11.967633,26.503388,218.829222
2996073.515,4811052.697,-94.092213,39.655046,7.68259514801756,41.05,17.49,2.965095,1.394115,3.6156,26.79013
3235023.841,4792967.597,-91.763399,38.831226,9.22414754277975,130.66,76.16,6.741259,5.223145,29.523042,90.892779
3156673.199,4675543.812,-92.963326,38.14508,9.44675760726708,309.4,119.95,18.07563,2.657286,68.452112,122.556573
3481536.34,4717673.94,-89.669083,37.524052,8.62222946271254,247.39,145.86,23.909677,16.70749,95.438183,341.591194
3069290.864,4809547.092,-93.354627,39.437731,7.20906545627479,64.66,33.65,3.501087,0.55923,7.01525,56.398162
3377585.674,4601835.09,-91.081989,36.950902,8.00582877786243,42.07,30.86,1.117762,0.744143,6.125845,22.409321
3007619.695,4705939.79,-94.345887,38.793457,9.00045737706423,319.68,159.74,25.935062,36.666684,103.540971,479.619116
3093048.176,4600845.286,-93.850953,37.734046,7.81953384231762,73.5,44.73,1.950195,0.828959,4.861481,49.952256
3096607.52,4819442.659,-93.042956,39.437342,7.23679185806443,71.2,23.25,2.288712,1.439607,16.36912,22.922819
3169881.889,4534574.897,-93.318549,37.007373,8.67549680136503,215.3,117.35,27.179084,22.914365,101.163562,386.161593
3159874.6,4973015.954,-91.818364,40.442134,7.74593913774537,61.1,42.24,0.81381,3.184465,11.249545,38.700674
2974688.813,4746350.389,-94.539371,39.202503,8.50475918131167,619.65,361.83,53.775482,70.466522,334.480277,804.56594
2982542.128,4797834.289,-94.277656,39.588211,7.68246737775738,70.59,29.03,6.628328,2.781672,15.991858,88.819988
3209474.762,4748605.51,-92.179536,38.563013,8.74161619012844,239.51,136.06,20.119005,24.213834,87.383006,231.518829
3131815.353,4756742.174,-92.919531,38.848075,7.77797724859128,84.83,50.8,3.53635,2.590045,23.670884,78.5605
3294881.21,4728853.869,-91.416415,38.163231,8.72143889114685,116.11,92.38,9.133276,2.952728,10.754381,67.417426
3096748.098,4563049.533,-93.94138,37.426599,7.64792710896429,45.18,27.68,1.164473,1.424915,2.583602,29.823363
3175571.562,4605809.893,-93.020696,37.548731,7.43776228416987,62.94,49.19,6.412232,1.650387,5.337609,49.176231
2988736.555,4855851.792,-94.004786,40.028641,7.12276003759268,41.49,34.08,15.197806,0.795018,8.644595,38.624077
2966607.196,4833566.685,-94.312608,39.914622,6.58645919888924,34.69,14.88,1.659086,1.201474,4.138135,20.643875
3308304.874,4665981.554,-91.516199,37.641556,7.59044759288713,87.89,57.49,9.009039,1.61557,6.899024,28.785048
3227499.507,4545362.173,-92.721633,36.935413,7.38611815962874,71.32,47.45,4.310301,3.011935,5.320045,25.015469
3486122.623,4588464.444,-90.10412,36.535338,8.49247238303837,165.03,144.95,11.168703,9.957823,17.738528,146.237438
3305208.467,4755261.346,-91.217846,38.335397,9.07892187931986,291.55,138.64,27.094517,22.626564,92.891145,280.267707
3266094.035,4778749.481,-91.511576,38.630649,8.57416382601566,111.02,33.48,5.038103,3.540204,19.132747,41.802817
2936967.723,4861656.316,-94.516238,40.219053,6.98435114882171,39.2,21.14,0.722168,0.646198,5.817998,35.685531
3166214.037,4547195.515,-93.311991,37.116042,10.2737348054349,997.01,733.28,96.778846,89.271589,382.624698,1638.821086
3029825.381,4883592.556,-93.482061,40.130099,6.86824899936263,83.67,73.37,3.00934,6.185607,5.26605,105.94769
2966178.391,4889871.81,-94.111775,40.360276,7.36429468159913,67.32,37.17,1.979046,0.80804,6.956138,40.70947
3086989.472,4683928.06,-93.625603,38.403534,9.06609185293104,128.26,71.84,2.304357,4.537646,9.204846,115.714759
3133619.181,4639693.715,-93.316456,37.928738,8.08461602693011,100.5,43.47,2.062564,1.222973,9.409862,30.192488
2875770.338,4835172.997,-95.24488,40.17645,8.13539669276176,74.8,24.83,1.333111,0.513908,16.894445,57.037412
3141323.436,4787621.591,-92.712015,39.061431,7.6423340192797,55.68,24,2.401811,1.176967,11.251276,31.646924
3311566.342,4550861.111,-91.892325,36.745978,8.8394640872284,156.93,110.33,17.00784,5.387232,5.940795,125.213967
3397285.68,4667358.949,-90.656851,37.393757,7.99698117766586,86.97,46.08,2.349193,2.024427,3.661251,30.615543
2999172.841,4716353.715,-94.395218,38.898686,9.54726783068238,2795.01,2398.62,254.887349,227.869756,1302.115934,3488.432177
3057279.534,4504741.935,-94.522937,37.069722,9.37898666040992,337.55,294.86,36.694671,32.475943,66.613448,473.489565
3369343.238,4800163.539,-90.426098,38.486427,10.8505532514837,617.54,345.87,52.577041,61.773864,302.194126,749.550916
3061735.861,4721449.885,-93.746745,38.767795,8.53664576117492,102.87,84.57,4.512735,10.023658,23.284305,143.883665
3149242.777,4924963.5,-92.113906,40.103244,6.45255230218444,42.91,41.54,3.311937,0.589528,2.990546,15.259993
3192971.394,4634512.08,-92.750459,37.72436,8.66896826440843,102.77,63.73,13.564987,2.117015,8.631747,158.312646
3043326.182,4762839.964,-93.785363,39.144118,7.98561874831553,130.8,58.19,8.250634,5.008503,24.1538,124.045668
3135899.547,4518678.55,-93.703755,36.973455,8.53438501549054,124.8,94.42,7.27669,4.678489,11.996051,141.319472
3172877.372,4942437.062,-91.808088,40.167284,7.4653295467183,74.84,38.16,1.178099,2.687724,12.072995,42.734103
3306483.574,4831545.065,-90.915948,38.914786,8.17198120516224,98.16,56.99,9.135815,9.675169,34.880797,109.411681
3093250.144,4855848.621,-92.941651,39.730951,7.57000107286726,104.38,50.99,1.252219,1.969313,14.795665,48.460152
3036528.625,4842316.128,-93.56653,39.787354,7.12498656404314,96.28,62.54,1.579472,12.267842,15.67613,102.42581
3084933.48,4458845.751,-94.398102,36.634934,8.91386232437558,61.1,74.7,10.771271,1.758076,6.922672,64.033382
3133893.612,4871711.736,-92.472542,39.736201,7.99464550763481,107.07,54.81,10.626848,3.146668,15.569742,70.94051
3423269.373,4699395.023,-90.290593,37.560453,7.1983936694663,58.13,33.29,1.113561,2.44591,3.359163,52.775376
3239940.249,4714945.298,-92.003344,38.215224,7.20202512830303,64.55,37.06,3.51436,2.741643,5.984624,38.745255
3229595.595,4903323.341,-91.394844,39.695639,8.02791950257737,112.82,42.33,3.443863,2.319929,35.085947,85.035124
3006525.775,4905299.07,-93.63949,40.367038,6.79188655610928,43.88,30.82,0.849502,0.343824,2.166467,20.683132
3180532.144,4701783.572,-92.634558,38.282451,8.51936675251992,93.42,52.06,12.731934,1.545052,19.769757,82.649845
3553238.851,4641462.734,-89.282648,36.736061,7.38920465133517,68.95,57.5,14.683441,1.376654,4.48717,69.979354
3174370.035,4755543.831,-92.500989,38.717554,6.56330575794765,62.01,62.4,13.050019,2.485923,15.679299,82.661784
3168935.165,4854930.684,-92.185143,39.503452,7.23505370962669,43.03,24.72,0.571322,1.289909,8.380577,17.417749
3268287.063,4819611.7,-91.335696,38.937754,7.88759884010919,82.09,36.84,2.635646,1.765133,20.860575,37.772113
3151258.697,4721704.576,-92.8526,38.520073,8.6381614191803,120.78,83.8,7.170073,2.486596,10.717168,62.478457
3522072.88,4637043.345,-89.589873,36.795903,5.1690450306799,74.24,65.27,10.792601,3.635247,8.003034,92.879941
3061815.709,4476047.569,-94.570495,36.830669,9.69084455320043,211.52,153.91,16.776207,11.038341,22.802221,277.83169
2913518.698,4865680.483,-94.744291,40.315847,7.42428275743496,82.47,51.39,5.616063,2.271598,25.865634,83.558829
3368430.62,4550674.066,-91.349973,36.585074,7.76450434780328,70.14,50.28,5.661379,0.690153,1.438402,27.128601
3239793.962,4763924.837,-91.824778,38.593522,7.53043878570545,69.87,17.89,3.733639,5.680486,42.005445,57.739673
3249808.599,4514228.088,-92.611492,36.632428,7.56585247694785,54.7,29.78,0.650833,0.979737,1.83876,11.340283
3527456.567,4575734.193,-89.763923,36.318419,8.3075354923402,99.57,78.54,12.425984,9.644928,21.105924,112.801925
3446550.277,4726475.549,-89.967355,37.695796,7.66689590036428,90.08,31.67,3.572827,2.206496,14.456857,77.428043
3110798.058,4730960.004,-93.221929,38.705997,8.75262942990603,174.68,160,27.371517,9.111828,41.861621,120.978161
3282061.413,4708556.331,-91.615703,38.044544,8.6132581661094,162.49,82.74,18.408796,25.477055,38.460551,205.611491
3260409.733,4883535.931,-91.166978,39.451003,7.08554392765363,89.44,45.28,3.309252,1.055433,8.805023,55.288826
2965543.56,4743232.427,-94.643365,39.202587,8.68714215824636,269.82,115.17,28.072662,32.748273,158.495613,308.507778
3153572.713,4594913.564,-93.273994,37.523741,8.45306347502662,72.9,54.6,3.001612,4.600242,8.98474,78.154602
3235866.222,4661000.62,-92.237473,37.809726,8.81506848883388,80.18,91.32,3.858974,3.473386,19.175319,70.443597
3055309.681,4938123.799,-93.015714,40.482768,6.17123136416494,47.11,31.99,1.213525,0.219244,4.760416,24.272032
3240444.251,4895934.529,-91.316079,39.606246,7.91898430079088,63.39,24.28,2.09881,0.351898,16.658483,40.871709
3143737.451,4848573.238,-92.461181,39.527936,7.77007061125917,98.76,57.87,5.784556,10.641218,39.445581,81.448408
3021618.731,4771939.961,-93.972501,39.275927,7.81230602167557,71.61,41.38,4.699076,2.330088,14.772699,85.10024
3361017.238,4663463.484,-91.017983,37.469871,7.17472706021544,45.51,23.07,6.713142,0.386221,3.979206,17.240262
3431251.163,4571129.557,-90.682513,36.562582,8.48301479342215,82.05,58.66,7.085556,1.355556,4.294267,56.26037
3349696.083,4830639.133,-90.498688,38.777341,2.0915463408401,1198.08,376.62,132.400524,172.621224,745.2967,1516.124538
3103702.769,4642697.244,-93.602339,38.034124,8.27360301630461,81.88,37.17,1.655248,0.801519,2.304107,30.465177
3426408.231,4731602.177,-90.13974,37.795024,8.11957389844843,76.97,19.02,12.242057,3.372177,34.268811,47.347074
3399578.886,4721902.619,-90.432541,37.801637,8.87530214952499,192.71,97.57,25.117366,16.329485,46.783796,194.407614
3095967.722,4777626.609,-93.202318,39.112553,7.60174125215718,125.01,63.15,2.073681,2.14761,11.550064,123.208425
3092677.871,4948505.972,-92.59486,40.453656,6.88951275618582,23.03,15.85,0.179848,0.484363,1.133537,17.884681
3131217.934,4963178.942,-92.146666,40.452548,6.94541975105096,38.33,58.62,4.855801,1.672643,4.366133,17.911543
3337624.974,4624210.782,-91.384136,37.236738,7.15598528376024,43.61,36.01,1.168833,0.442959,1.426138,13.981004
3154077.797,4885871.049,-92.215977,39.78658,6.83209717887757,61.12,35.75,1.739054,0.560741,18.260636,54.602549
3486659.018,4623999.259,-89.969809,36.802405,8.30732982306673,157.15,92.03,13.61512,2.202132,18.466563,224.225499
3163467.972,4495877.059,-93.509748,36.721263,9.02718275826402,191.52,53.05,6.781329,5.298788,26.875666,107.768429
3057642.673,4904436.749,-93.120101,40.213048,7.81723458849932,64.47,32.69,1.126297,3.194695,3.242096,33.984188
3209063.166,4491520.999,-93.081303,36.565554,8.92263448977429,225.73,158.99,13.825554,10.751255,39.241522,236.551203
3270644.242,4637297.766,-91.983554,37.528078,7.94528148921241,82.31,64.58,3.935204,0.877645,2.099041,54.052908
3045365.781,4597180.814,-94.337153,37.832467,9.30268967270109,107.86,94.14,7.691075,3.71751,16.269788,82.288927
3291196.182,4797922.316,-91.193764,38.703487,8.2583357719138,96.36,36.12,4.510567,3.824759,28.343506,60.848024
3341117.761,4732498.998,-90.954902,38.055497,9.01849283274054,83.3,62.95,3.161848,2.647891,9.176779,98.361568
3424227.181,4645450.133,-90.480782,37.148243,8.87063690743629,92.27,56.68,4.598464,3.242177,6.94973,31.053443
3215958.512,4564735.733,-92.767551,37.117782,8.54445612171296,126.46,111.71,9.40332,13.846726,17.231216,178.946866
3257840.695,4576800.653,-92.319848,37.095991,7.67049723251665,78.16,79.14,5.244278,1.790529,3.277434,82.698839
1307283.79,5060801.782,-112.714473,45.23518,6.01847125158461,75.44,27.58,1.542398,0.940592,6.198102,19.011875
1725472.158,5126185.078,-107.391028,45.209581,8.841663154,50.57,124.49,3.115915,2.202648,8.49908,29.766481
1559678.334,5456777.594,-108.674553,48.364228,5.87351213523326,21.35,9.03,0.516734,1.724234,2.243286,5.27672
1385177.296,5195686.7,-111.495355,46.332356,7.6176208560728,48.45,13.76,0.916964,1.369729,6.052504,16.797081
1593327.105,5135937.202,-108.999523,45.510737,8.17607591576571,125.53,34.52,3.759422,4.16047,58.7644,41.423718
1380481.632,5327406.095,-111.301672,47.499644,8.35789783121978,248.87,102.99,21.043079,2.303484,53.136324,165.33685
1817932.336,5283979.11,-105.838581,46.403761,7.6862935983628,113.19,36.18,22.0668,13.211425,27.002296,98.104644
1266920.779,5148566.262,-113.083172,46.058436,9.18183664479814,68.36,22.46,14.18574,7.539583,26.062718,40.954979
1541287.95,5327308.702,-109.223995,47.26399,7.00043625545856,46.84,18.05,0.350875,1.418733,4.095911,16.424653
1145130.168,5374632.772,-114.314957,48.195702,10.1924573369059,366.58,165.15,49.810532,21.388236,128.607252,208.745757
1424341.674,5110503.815,-111.160365,45.530311,9.29882806234541,301.89,173.39,47.063789,35.812697,244.249293,215.89068
1242042.385,5442242.866,-112.910501,48.689388,7.02912270347912,36.67,106.57,0.834802,4.026109,12.588392,12.285218
1483027.231,5462438.729,-109.667387,48.537044,8.64912794984848,79.89,24.37,11.858628,2.760093,16.437913,55.473609
1338101.098,5182641.014,-112.118815,46.276648,8.07294832512786,62.32,18.56,2.757078,8.960139,25.7481,32.371741
1168052.638,5298092.406,-114.12792,47.49178,9.24127505153613,182.77,105.94,7.881578,3.269753,41.901157,73.408867
1317551.583,5240573.37,-112.279299,46.813917,9.18594084706142,233.96,75.53,11.208043,45.900706,115.355618,117.610432
1061500.468,5403714.707,-115.39106,48.53439,7.68465935415266,88.18,36.44,4.468082,0.361873,9.499027,26.937413
1347094.409,5109731.315,-112.132422,45.621256,7.6601831725999,86.23,27.99,1.857804,1.390741,24.001285,10.599607
1126137.646,5235326.435,-114.766038,46.974456,5.7565548434404,56.23,15.1,1.232789,5.716806,12.374048,11.79085
1153087.898,5252844.656,-114.390402,47.104401,9.09654788831535,301.49,141.64,43.572298,47.757879,155.16754,276.158792
1619821.875,5253861.981,-108.39726,46.496787,8.40595597863899,51.61,13.65,3.845861,1.113826,9.399736,36.956694
1485474.575,5074194.156,-110.467402,45.12824,7.12325992561431,64.58,32.22,10.932135,2.11637,27.490465,22.992959
1273310.19,5400532.497,-112.569407,48.282634,4.58864965256844,20.04,5.11,0.712144,0.24145,5.032224,28.615789
1287665.178,5188654.902,-112.752629,46.390054,6.45987710721174,41.27,20.38,0.972878,1.519561,15.86588,13.510459
1169837.525,5151530.376,-114.318722,46.186541,8.75956060649689,226.05,100.5,20.450009,5.952881,67.845077,102.489346
1869874.664,5479525.939,-104.607386,47.974614,7.48198824440586,46.66,27.51,2.212124,1.535067,38.183446,59.516155
1826249.093,5509343.141,-105.071566,48.320626,8.17715589503453,35.45,74.09,1.509212,0.618515,14.588646,44.118962
1732651.856,5288594.76,-106.890975,46.602957,6.05319437537048,32.84,5.24,3.262041,0.486345,24.521874,13.695126
1138511.224,5292233.108,-114.524175,47.469209,7.45617105283262,90.81,35.21,0.787022,4.753222,9.335039,26.764239
1840592.242,5571564.383,-104.690086,48.822506,7.23396690223182,24.44,7.14,3.530377,0.212514,36.657944,21.529524
1310000.053,5148852.306,-112.534799,46.011592,10.6181085501862,152.66,43.15,13.867888,10.71832,126.80443,58.664914
1565619.909,5142121.114,-109.330694,45.607362,7.72242701276168,71.91,20.19,2.765779,4.039693,8.529742,31.104959
1278253.527,5353566.929,-112.588987,47.861075,6.80037276579776,19.13,8.89,0.65037,0.132483,17.207153,22.123161
1319709.858,5432060.677,-111.894166,48.502961,8.27317595313617,36.11,18.28,2.898228,0.907018,9.758285,27.86227
1693945.457,5484550.454,-106.851889,48.367995,5.92811871230388,20.52,10.43,0.64009,0.174778,8.856429,10.217442
1609057.01,5192804.614,-108.675325,45.982192,9.71908317176947,521.97,240.5,29.960956,134.882141,252.44903,563.190192
