utmx,utmy,X,Y,Depression_prevelence,PopulationDensity,Population65,NoHealthInsurance,Neighbor_Disadvantage,NatureParks,DrinkingPlaces
4323195.921,4705392.394,-82.263206,34.737271,19.79999924,940.6215,16.03,16.08,-0.260717344,11.958259,3.772427
4322669.005,4711473.766,-82.242813,34.78055,19.29999924,1757.301,15.15,5.46,-0.816802053,20.3734,8.51658
4328959.922,4711416.425,-82.191039,34.759007,19.5,573.5915,13.71,4.12,-0.780465885,24.537339,9.68014
4323518.768,4708374.561,-82.248405,34.756543,19,1581.005,13.02,6.64,-0.719432965,38.613423,8.58539
4326565.668,4705633.437,-82.234367,34.727604,19.29999924,1526.731,20.72,7.43,-0.261701806,20.946743,7.857657
4322948.745,4703550.137,-82.272738,34.725523,20,3712.835,12.97,7.97,-0.606671684,19.444803,4.84591
4325416.754,4701372.662,-82.261178,34.702379,20,2055.098,11.17,6.39,-0.482689784,13.821352,4.87477
4319707.105,4703386.538,-82.300217,34.735279,19.70000076,1239.576,16.76,7.61,-0.655154662,18.627828,7.385382
4323667.508,4698468.134,-82.287427,34.688411,19.39999962,1238.398,11.04,3.57,-0.913076281,27.789965,10.000308
4330601.44,4704454.885,-82.205815,34.706013,20.20000076,1253.281,12.4,15.12,0.137029093,15.574496,4.590321
4329818.311,4698098.79,-82.238098,34.665276,21.20000076,238.8863,9.74,10.71,-0.763264418,26.017438,7.75712
4330592.87,4691088.874,-82.260108,34.614837,22,129.3945,14.77,9.01,-0.311163868,23.354265,6.125651
4320547.424,4688577.375,-82.353279,34.631271,20.79999924,172.3704,14.19,12.21,0.108025819,14.030023,3.664534
4327249.352,4680532.067,-82.330371,34.553905,21.39999962,60.06389,22.79,9.32,-0.35076389,15.774341,4.191983
4308887.854,4690401.224,-82.442428,34.682696,22.39999962,422.9048,14.17,8.05,0.131757659,11.327091,4.628464
4312681.137,4694405.429,-82.394803,34.697419,20.79999924,272.7213,13.24,8.63,0.098226557,13.65434,4.721947
4318008.799,4698070.296,-82.335847,34.704648,19.79999924,573.2181,13.61,6.23,0.125836751,15.838868,4.911175
4311689.633,4701639.873,-82.373689,34.750215,20.89999962,151.2283,21.03,22.6,0.81453364,24.102793,4.239755
4305164.865,4700245.269,-82.433431,34.762522,21,377.8821,13.04,13.93,0.261333586,14.544591,6.219338
4298629.243,4706202.115,-82.463487,34.825185,21.10000038,1057.629,15.17,12.41,0.29103689,11.40207,2.319203
4302046.565,4703841.329,-82.444708,34.797576,20,885.2401,18.25,19.96,0.94131289,14.465119,2.690051
4291902.378,4715339.084,-82.482209,34.910311,21.39999962,540.5687,16.73,11.81,0.049959149,17.473785,4.457133
4297207.634,4711815.752,-82.452467,34.868385,20.39999962,3830.969,11.71,37.29,0.745604841,7.776141,1.553114
4296307.239,4709168.868,-82.470714,34.853281,22.39999962,742.5845,14.28,22.7,0.140219866,9.956961,4.73034
4296174.271,4713307.418,-82.454979,34.882064,21,2074.872,16.37,24.76,0.828395838,8.533018,2.273787
4295273.954,4715120.01,-82.455077,34.897495,20.10000038,2292.152,21.15,16.87,0.317522175,12.675302,3.070649
4294503.663,4718945.31,-82.445884,34.926269,21.20000076,1436,18.55,7.12,-0.582155452,16.537926,7.913771
4298078.94,4719645.039,-82.413322,34.919043,20.20000076,884.6074,18.53,8.27,0.264982742,16.253593,7.934971
4296383.788,4729228.983,-82.388234,34.990308,21.10000038,291.8752,19.19,7.27,-0.358024241,15.623244,6.031785
4287228.032,4724478.613,-82.483806,34.98861,22.89999962,237.8292,14.34,18,-0.12271903,15.31933,4.451659
4291296.724,4725962.446,-82.443891,34.985085,22.29999924,549.1223,17.48,11.31,-0.153681254,31.547155,6.125111
4295262.085,4735361.342,-82.372428,35.036026,22.20000076,224.266,20.1,14.89,-0.386943922,16.079793,4.634077
4284067.433,4741991.392,-82.438367,35.119165,22.5,80.27647,17.43,12.64,-0.261945194,13.61997,4.592302
4282191.488,4728556.288,-82.509073,35.033483,23.60000038,201.3205,17.01,10.31,0.154644601,16.232448,1.89561
4305231.203,4710874.976,-82.389694,34.835027,17.10000038,2437.796,18.73,12.3,-0.850847326,22.32566,12.416504
4306255.05,4712296.074,-82.375416,34.841309,17.70000076,3030.459,17.39,16.34,0.714677382,20.375743,4.877394
4307958.301,4714151.602,-82.353732,34.848275,19.89999962,963.5669,12.53,15.57,0.421044311,18.846807,5.994143
4355716.586,4658333.437,-82.185085,34.307544,21.60000038,103.2732,20.97,9.34,-0.16784183,8.657561,2.254636
4347260.837,4656021.378,-82.263876,34.319871,23.29999924,98.90295,17.59,16.41,0.361350673,4.523866,1.293953
4364098.062,4655880.09,-82.12609,34.262948,23.39999962,195.2785,20.86,7.64,-0.482749306,6.061737,1.511768
4362960.123,4649860.629,-82.159515,34.225709,21.5,1841.804,15.95,11.37,-0.046138341,14.311268,2.26073
4361013.81,4648546.223,-82.180742,34.223209,21.89999962,1327.891,16.49,8.66,-0.300996521,12.432349,2.480517
4358476.033,4645558.629,-82.213507,34.211251,20.89999962,577.3555,18.69,6.49,-0.195649601,9.714465,3.105663
4362019.166,4641213.699,-82.201751,34.16987,20.70000076,420.144,21.98,8.78,0.006712336,11.702426,2.615732
4365853.061,4646914.263,-82.147554,34.196024,20.89999962,3104.803,12.63,21.98,2.009298864,3.213118,0.665839
4371932.649,4648711.013,-82.090535,34.188078,22.70000076,248.7838,18.56,16.63,0.966287019,5.635261,1.241716
4386317.444,4653258.23,-81.954604,34.17117,21.70000076,75.31217,34.11,5.29,-0.412434212,5.822009,1.660838
4379870.647,4649190.286,-82.023617,34.164961,22.79999924,112.1791,15.93,10.27,0.397553407,5.122377,1.483595
4367560.653,4637463.778,-82.171238,34.125945,22.5,289.466,15.22,14.62,0.656015,5.048186,0.742537
4368094.373,4625254.279,-82.215377,34.040912,22.70000076,24.71355,18.44,7.28,0.213844449,6.245898,1.860795
4385552.679,4635125.71,-82.033269,34.050421,24.5,21.05499,17.28,7.55,0.207105403,7.83008,1.092427
4540100.959,4546193.982,-81.136694,32.940125,21.60000038,33.4842,22.22,9.32,-0.311179762,15.356708,3.5974
4556873.437,4541402.801,-81.022009,32.853042,21.39999962,61.20569,18.51,13.87,0.041245895,19.570302,1.710208
4575415.223,4530774.538,-80.916288,32.721197,19.79999924,26.07754,20.04,8.76,0.064919326,12.079589,3.113286
4541928.764,4523236.896,-81.211032,32.780005,20,39.62573,15.72,7.55,0.873069078,7.046333,1.122045
4543042.721,4504920.199,-81.272607,32.653262,19.39999962,13.79658,16.13,9.79,0.549760673,5.678963,1.52029
4669375.114,4799284.692,-79.09018,34.171773,22.39999962,21.506,20.77,11.14,0.163768238,7.378962,1.939698
4687185.323,4801547.534,-78.941748,34.123754,23,57.22076,17.46,11.84,0.582136126,9.113994,3.45226
4702178.093,4798211.243,-78.839317,34.049367,21.70000076,172.4289,22.81,18.25,0.514792356,9.034173,4.173154
4692560.524,4787732.535,-78.95831,34.015402,25,89.09887,16.67,20.49,0.295665231,15.314117,4.152682
4710348.542,4794498.526,-78.791629,33.996613,20.79999924,44.62337,10.9,18.46,0.159894547,10.009997,7.578053
4713090.139,4784297.844,-78.813424,33.921091,22.60000038,80.00285,22.14,20.34,-0.377870285,22.625308,6.733461
4719500.424,4793614.795,-78.724468,33.958688,21,129.6439,32.75,11.4,0.341754283,12.173706,6.612444
4726357.054,4787958.652,-78.695307,33.898084,21.5,400.7622,29.76,8.11,-0.627371913,12.954986,8.344133
4729803.301,4783616.968,-78.686974,33.857979,20.60000038,729.5656,22.71,12.54,-0.450893548,14.657164,10.155584
4731612.362,4788280.915,-78.653337,33.881672,20.20000076,932.1553,31.35,7.97,-0.698997945,21.137707,7.513496
4734020.617,4792117.617,-78.618543,33.897903,20.39999962,383.005,37.36,16.04,-0.411021147,18.560325,11.374589
4735311.364,4788138.945,-78.625374,33.867741,21,1233.465,41.5,5.15,-0.299026426,15.991309,11.49734
4738540.125,4787701.832,-78.602302,33.853564,20.5,405.9022,34.34,11.23,-0.215707313,30.349358,14.816958
4733731.24,4781750.57,-78.664496,33.832148,19.39999962,1107.388,43.07,6.54,-0.407047763,42.951819,29.77597
4731139.404,4778007.329,-78.700262,33.817123,21.10000038,1444.21,23.32,15.45,-0.346664272,27.974766,15.063894
4728263.344,4772799.967,-78.744362,33.793624,20.29999924,939.8763,29.42,16.73,-0.244840505,28.959122,12.583797
4719874.329,4759675.3,-78.864219,33.738204,20.60000038,807.2474,26.51,3.34,-0.849377074,28.535907,10.352827
4725724.608,4768192.624,-78.783313,33.772779,18.89999962,1019.054,38.94,11.41,-0.923354742,50.3925,16.393477
4724240.326,4764923.527,-78.808486,33.756861,19.39999962,1242.76,38.98,4.72,-0.616316031,45.010369,11.88495
4723010.727,4762232.535,-78.829259,33.743775,22.39999962,3341.779,18.99,21.34,0.028358854,12.802871,4.160263
4722321.642,4760070.848,-78.84363,33.732213,19.20000076,1507.406,28.38,7.34,-0.518704597,31.579024,8.984257
4721011.427,4757076.794,-78.866278,33.717433,23.10000038,1643.59,26.78,18.89,0.096419626,24.123349,8.326982
4719503.162,4754212.816,-78.889906,33.704174,21.20000076,2298.618,7.38,29.03,0.64637264,32.182729,8.133137
4720586.835,4752437.821,-78.888925,33.688914,22.70000076,2721.811,8.3,47.31,0.597493162,45.670512,13.876631
4717821.027,4751500.369,-78.91424,33.69249,23.5,1614.271,10.21,24.87,0.631112284,26.409945,6.956069
4715934.011,4746730.433,-78.948722,33.668187,21.20000076,1951.426,31.65,9.62,-0.593902048,26.814755,9.739148
4717201.808,4739143.05,-78.970453,33.614642,20.89999962,2387.633,29.8,20.86,-0.296664216,16.661489,8.543372
4716809.806,4737045.655,-78.982195,33.602417,21.70000076,2967.166,27.4,11.93,-0.038734098,24.146245,14.711093
4716509.621,4735197.673,-78.992186,33.591486,20.79999924,2226.779,44.67,14.07,-0.461760433,26.459089,12.116853
4715587.527,4733019.182,-79.008358,33.580568,20.89999962,1702.088,28.55,11.15,-0.662563674,24.490497,10.582476
4715586.605,4743029.633,-78.966809,33.64543,20.89999962,1251.221,28.81,11.28,-0.305979339,18.772885,7.057742
4714855.851,4739373.07,-78.987663,33.624283,21.29999924,2987.229,27.65,13.51,-0.345093772,14.263153,7.092094
4714763.333,4736703.167,-78.999463,33.607304,21.79999924,1906.454,27.11,9.15,-0.354701671,16.162661,7.918843
4713895.695,4733777.842,-79.018316,33.591355,19.5,2600.29,56.03,10.27,-0.483474896,6.903646,3.454838
4710848.037,4747538.003,-78.984761,33.69112,23.39999962,2904.39,20.36,19.94,-0.293391249,15.01883,15.594914
4712220.915,4745053.431,-78.984463,33.670246,23.5,3294.18,15.26,16.07,0.093037103,17.02848,11.299503
4713746.079,4748728.632,-78.957347,33.688743,22.10000038,2470.864,13.38,26.52,-0.020614608,14.445361,8.770998
4709426.89,4741529.334,-79.020771,33.657122,22.39999962,984.4764,21.64,21.36,-0.348743736,20.163136,10.54423
4705523.016,4736212.676,-79.073119,33.636197,20.39999962,661.7227,36.68,7.77,-0.48939087,25.264615,10.824727
4709289.923,4731638.977,-79.062869,33.593458,21.29999924,1177.207,40.44,4.73,-0.692283022,17.600885,6.059239
4710943.813,4736096.526,-79.031571,33.616631,20.20000076,1444.573,26.54,11.52,-0.550055749,19.540893,8.380511
4718726.327,4745030.105,-78.934181,33.647461,21,561.3414,38.32,23.03,-0.361103464,108.326468,37.84066
4700323.394,4753671.13,-79.040846,33.767523,25.39999962,403.9736,5.35,12.76,-0.088967751,16.450106,7.357767
4705201.667,4745635.661,-79.036462,33.698435,25.89999962,547.19,15.81,25.56,0.264211451,15.089563,8.954113
4708628.367,4751654.675,-78.984816,33.72552,21.39999962,819.5986,21.69,12.22,-0.662380563,51.053591,12.527503
4712362.329,4751147.56,-78.957988,33.709227,22.10000038,1528.764,21.46,15.03,-0.506968096,20.995896,11.598544
4712880.141,4757598.415,-78.927057,33.749185,22.89999962,1686.29,16.43,12.02,-0.311397865,20.506224,10.243919
4715360.339,4761982.692,-78.889517,33.768893,22.79999924,1644.583,11.55,11.67,-0.177005942,24.182581,12.802065
4716118.546,4757200.894,-78.903633,33.735312,22.89999962,792.5995,15.78,14.08,-0.423175584,25.303341,15.395184
4709384.092,4759215.84,-78.947395,33.771856,22.20000076,1243.433,16.94,5.82,-0.380521886,18.967337,10.997622
4712172.826,4774819.936,-78.860402,33.863059,22.70000076,142.2978,21.58,10.11,0.292140774,15.986131,8.528271
4726831.061,4777107.929,-78.737335,33.826441,20.39999962,238.9726,44.29,5.4,-0.729392486,22.535495,16.200069
4717115.097,4769070.063,-78.846247,33.808583,21.5,133.1085,25.71,8.95,-0.508157681,20.455307,11.029888
4699498.265,4761550.601,-79.014343,33.821486,22.89999962,571.2162,16.03,22.85,0.421004268,16.690175,7.844182
4704373.624,4761006.644,-78.978771,33.800943,22.39999962,379.1935,24.4,12.03,-0.336599946,16.723932,11.653307
4702211.808,4757649.696,-79.009578,33.786734,24,2664.033,17.77,17.51,0.386647134,14.772212,6.488777
4705168.152,4753948.844,-79.002085,33.752442,21.10000038,909.8858,34.12,13.03,-0.54075104,12.619654,8.303461
4695177.968,4773292.92,-78.998711,33.912688,23,148.8398,19.11,15.93,0.1359012,18.609214,5.471606
4702853.91,4772615.17,-78.941935,33.881432,23,101.1702,13.43,15.82,-0.118833177,23.433928,5.683358
4694011.154,4764130.194,-79.046185,33.857367,21.20000076,1176.616,19.24,17.15,-0.222656325,17.817063,5.975162
4692318.859,4762534.638,-79.066018,33.852925,21.29999924,1273.987,17.98,16.29,0.561346881,15.646889,4.229657
4690209.671,4759458.598,-79.095282,33.840322,20.79999924,865.1586,18.18,12.17,0.62994123,13.909422,3.908418
4693741.77,4757134.2,-79.077526,33.812923,21,993.9893,23.13,9.02,-0.02014324,13.894024,5.012387
4684249.653,4750278.848,-79.179967,33.801452,24.10000038,114.9123,14.81,9.26,-0.197982478,27.604874,3.982505
4695747.951,4743517.245,-79.118673,33.717552,21.29999924,72.55331,17.87,11.73,-0.21258247,15.52894,3.573004
4686885.938,4771861.848,-79.069211,33.932417,22.29999924,167.435,14.56,17.23,-0.336042939,30.072209,4.614364
4681232.119,4757572.474,-79.173046,33.859362,24.89999962,237.3216,13.69,17.36,0.244814669,16.735196,5.132596
4672617.958,4780117.833,-79.145725,34.035941,24.10000038,60.19014,14.32,10.6,-0.306420126,17.326846,5.061433
4668467.197,4772886.621,-79.208501,34.00346,22.60000038,121.5891,16.95,10.94,-0.222762456,22.078312,5.634361
4669804.379,4764044.282,-79.23511,33.941277,24.60000038,57.59474,14.25,9.54,-0.003320771,19.482385,5.363393
4565720.086,4503002.625,-81.100014,32.566799,19.79999924,19.58628,18.69,10.45,0.413440636,20.0067,4.443631
4591815.103,4490484.322,-80.941694,32.398288,19.20000076,74.60062,32.59,6.26,-0.374969511,16.14469,5.092619
4586555.455,4509794.217,-80.909182,32.544534,19.79999924,78.50559,13.6,15.85,0.604306768,18.303683,2.860048
4589561.264,4466635.775,-81.050228,32.245877,20.70000076,42.61295,11.27,25.27,0.365493261,13.371921,2.40273
4526734.132,4760964.02,-80.378579,34.417745,21.89999962,22.90816,34.02,15.93,0.429565455,7.646941,1.196877
4511922.087,4766647.435,-80.473504,34.506641,23.5,25.53503,19.58,7.02,-0.003946773,13.31579,2.159945
4492389.055,4746824.831,-80.712885,34.442093,21.10000038,18.06195,27.87,8.45,-0.586942919,11.147294,2.411415
4497737.08,4726525.227,-80.753788,34.288426,21,72.2581,17.42,6.01,-0.560659129,13.955176,4.264955
4506544.771,4722718.065,-80.698748,34.232935,22,612.373,16.83,11.88,0.633604736,13.722484,4.707977
4511090.57,4722881.377,-80.66162,34.218482,22.39999962,322.369,11.94,11.5,0.460395894,11.217288,4.761745
4510844.781,4733993.745,-80.617767,34.2933,18.20000076,183.8728,31.74,8.9,-0.282138211,14.466505,3.443592
4518293.8,4736041.578,-80.549613,34.281367,22.89999962,382.9984,16.88,16.39,0.569088064,8.614906,3.312495
4516187.655,4743818.225,-80.534289,34.340291,22.29999924,44.29682,15.79,13.17,0.360747401,10.248561,2.988358
4526141.058,4725110.679,-80.531936,34.18181,20.70000076,46.89247,21.47,6.83,0.094392087,9.379866,2.782154
4517369.045,4726877.115,-80.594854,34.223594,19.79999924,330.4372,19.6,11.64,0.266176629,20.54034,4.807671
4513661.699,4712050.28,-80.685519,34.137558,22.70000076,58.47524,13.58,17.33,0.430610164,12.064213,4.856142
4498519.763,4709942.159,-80.815631,34.175104,22.39999962,373.5252,11.83,11.38,-0.067673421,13.940181,4.472551
4503239.197,4714448.224,-80.75926,34.189089,20.89999962,450.3927,11.14,7.94,-0.481660267,10.644849,3.26404
4506252.492,4718772.996,-80.717318,34.207642,20.60000038,416.65,19.78,2.9,-0.47633128,14.709702,4.596109
4490907.067,4788664.193,-80.550128,34.725695,22.39999962,55.03017,19.93,13.4,0.128581293,12.580465,2.085723
4498153.664,4771831.227,-80.5624,34.588685,20.89999962,82.19395,16.74,8.01,0.369930217,12.452598,1.752929
4480796.822,4760621.308,-80.748911,34.573945,20.70000076,38.55761,18.9,6.48,-0.085769725,15.467656,2.00014
4467122.599,4764599.42,-80.84271,34.647593,20.10000038,82.27061,21.32,5.05,-0.374549756,14.477235,1.732581
4468618.63,4772320.52,-80.798398,34.693981,22.39999962,620.2213,13.57,11.42,0.70555396,9.791997,1.601809
4475404.643,4773014.944,-80.740696,34.675184,20.89999962,584.3275,13.38,8.98,0.38064243,10.607441,1.476403
4470960.803,4777209.096,-80.759031,34.718506,20.79999924,1653.682,13.82,16.34,2.191581817,9.45458,0.463508
4469182.881,4775953.342,-80.778649,34.716273,21.5,1617.183,17.52,15.97,1.835912495,15.760266,1.310448
4467403.081,4778898.706,-80.780703,34.742074,20.10000038,563.7057,25.69,9.24,0.397559424,30.260544,2.69608
4479939.73,4779679.6,-80.676213,34.70392,22.70000076,198.6516,16.3,13.81,0.364422762,17.098742,2.278496
4474911.871,4786873.753,-80.686605,34.769253,22.79999924,139.9032,18.88,12.47,0.142905204,13.713545,2.713464
4462723.32,4781306.52,-80.808456,34.774321,21.29999924,115.8834,17.16,13.03,-0.000601497,13.049351,2.464495
4442771.736,4805099.109,-80.870085,35.002346,19.79999924,890.4211,11.6,6.66,-0.659065483,28.090152,6.737855
4453197.902,4793301.175,-80.835222,34.887372,18.79999924,389.6143,37.55,3.28,-0.861178255,18.552454,7.418878
4338527.517,4707460.289,-82.128164,34.699868,23.79999924,168.0199,10.03,16.89,0.487315929,14.72359,3.734867
4348763.149,4704405.866,-82.056236,34.644652,24.5,70.71751,16.37,11.68,0.091894541,11.519035,2.416955
4345653.452,4692730.011,-82.129258,34.575589,22.70000076,107.8551,13.28,12.75,0.13140344,11.631145,2.64555
4337095.121,4693845.871,-82.19528,34.611876,24.89999962,137.2832,15.5,9.69,-0.329377575,14.024817,5.251498
4341266.796,4677711.564,-82.2261,34.487866,23.79999924,58.23428,20.29,6.86,-0.330941095,11.116622,2.666841
4353645.422,4669738.999,-82.156315,34.392198,24.89999962,62.99415,16,10.67,0.565772884,6.673706,1.737171
4355372.915,4683116.232,-82.088177,34.477558,21.39999962,92.04449,20.2,5.56,-0.107257105,9.953917,3.526023
4367246.665,4684290.047,-81.9859,34.445784,22.29999924,119.3242,17.92,10.89,0.746094494,6.284263,1.87385
4360452.635,4687620.426,-82.02821,34.4912,20.10000038,988.0907,29.88,7.27,0.54894333,13.275571,2.918339
4359694.006,4702646.662,-81.973466,34.595922,21.20000076,34.13131,18.41,9.35,0.022741836,10.989209,2.670841
4358491.47,4693503.299,-82.02049,34.537794,24,203.3968,12.48,18.38,0.46708865,7.75212,2.45717
4381628.096,4701936.262,-81.796402,34.517251,22.79999924,36.84028,28.24,13.91,0.649357853,10.975712,1.859122
4372884.906,4690004.215,-81.916515,34.4657,21.79999924,422.4609,14.28,12.77,0.839812653,10.264415,1.269908
4377611.225,4685499.869,-81.896024,34.419255,22.5,264.714,21.05,8.31,-0.320553673,11.722361,2.93633
4385693.327,4685942.806,-81.828064,34.395139,22.70000076,44.1646,19.42,4.89,-0.138419507,6.63964,1.750996
4367292.681,4671012.25,-82.039106,34.355327,23.10000038,57.12548,17.78,12.48,0.26779426,6.876411,2.080387
4379340.859,4668082.54,-81.952159,34.295168,22.60000038,45.45819,21.79,15.57,0.010671871,7.346974,1.91149
4556805.136,4752245.129,-80.174973,34.256148,20.20000076,21.82516,23.46,6.5,0.179825855,14.637691,2.768231
4541572.295,4746865.161,-80.318703,34.27312,19.79999924,51.8193,20.61,15.6,0.368590885,8.265304,1.595912
4558865.202,4737786.933,-80.218595,34.153477,17,82.41935,14.3,7.63,0.6556159,6.325191,0.952127
4543678.232,4728181.347,-80.379242,34.142076,20.39999962,39.24073,18.6,11.3,0.258869808,8.628414,2.212616
4561622.548,4727178.37,-80.240526,34.073837,19.60000038,35.57647,15.42,9.78,0.644499652,9.834719,1.314803
4576735.424,4729845.182,-80.109535,34.039516,18.5,21.86864,19.37,9.68,1.064369146,3.971542,0.783864
4489450.666,4672094.561,-81.042601,33.95271,18.39999962,711.2171,8.67,6.96,0.014828389,18.842185,1.63285
4486476.047,4674460.848,-81.056947,33.978596,21.20000076,3127.398,11.38,10.93,-0.428771317,17.079395,4.836033
4485272.326,4671537.534,-81.078459,33.96306,20,1551.189,15.76,8.4,0.042057482,10.871122,3.068031
4485204.165,4675444.936,-81.063195,33.989481,20.70000076,3002.927,18.41,15.66,0.29530906,15.967342,5.918605
4482093.326,4674244.955,-81.093089,33.991927,18.79999924,1932.452,17,26.3,0.116413868,17.352966,2.897291
4476982.649,4675128.844,-81.13067,34.015084,17.79999924,1076.893,22.83,5.82,-0.512189801,10.844548,3.84866
4478415.238,4671946.462,-81.132005,33.988905,20.60000038,1769.494,17.7,21.28,0.265615214,10.260005,3.398287
4480350.998,4676033.758,-81.099875,34.009797,17.20000076,1513.455,36.28,3.78,-0.566507866,11.475544,2.679078
4483300.69,4676561.196,-81.073992,34.003384,18.79999924,2495.72,19.24,11.23,-0.118761832,23.35047,3.114858
4476191.182,4677682.013,-81.126708,34.034882,18,1724.565,17.7,6.79,-0.255361811,10.601086,4.270702
4474886.095,4679080.062,-81.131561,34.048664,18.39999962,3904.448,11.85,10.17,-0.182409093,8.099115,2.876084
4483496.453,4672363.035,-81.08941,33.974579,20.29999924,1896.359,16.58,12.57,-0.077576263,11.533185,3.404435
4481539.556,4669675.551,-81.116027,33.963148,19.89999962,1089.354,20.52,11.53,-0.249814479,13.498612,3.542801
4487442.215,4669680.216,-81.068514,33.943299,18.60000038,1079.823,21.94,7.48,-0.486673445,13.032614,3.133587
4488425.556,4667473.947,-81.069521,33.925199,19.60000038,265.7227,12.01,7.61,-0.23893208,19.91813,4.779812
4481789.663,4662642.985,-81.142401,33.915124,22.20000076,717.4495,17,11.39,0.197995468,21.293133,2.90434
4493802.067,4657986.64,-81.064576,33.843524,22.79999924,255.8011,9.16,18.3,0.642266257,11.315853,2.044144
4492609.467,4664962.803,-81.046031,33.894285,18.70000076,456.5938,9.81,13.46,0.630920837,10.261346,1.365243
4488047.626,4661676.962,-81.095952,33.887606,21,608.0265,18.57,10,0.276726768,20.076003,3.480615
4484389.197,4660677.644,-81.129404,33.8932,22.39999962,444.8733,13.24,9.13,-0.05554948,18.031534,3.032993
4505656.981,4649532.442,-81.003457,33.747077,21,65.17995,20.12,8.49,0.254784769,15.478636,2.876809
4497431.376,4646790.177,-81.080444,33.756291,21.10000038,133.7589,15.9,13.97,0.256203222,17.784746,3.49287
4493350.087,4640558.553,-81.138189,33.728161,22.39999962,91.11156,16.61,10.26,0.530208675,14.572847,1.86519
4488015.089,4648713.476,-81.148362,33.80075,23.79999924,348.568,10.53,14.59,0.871505172,15.223697,1.89563
4488127.288,4654390.117,-81.124652,33.838464,23.39999962,426.5066,10.44,25.88,0.461285153,17.323828,2.384753
4475005.436,4636622.882,-81.301474,33.76302,22.79999924,112.6701,10.15,9.51,0.531848689,21.800007,1.967249
4485841.75,4636535.049,-81.21462,33.726246,21.5,71.31259,12.28,12.57,-0.21917895,22.173469,1.71867
4482456.113,4650999.654,-81.183892,33.834728,23.60000038,190.7189,10.54,24.85,1.061913459,29.476547,3.398068
4474689.497,4648049.625,-81.258267,33.840922,24.20000076,206.9282,15.58,12.92,0.658432275,43.188777,3.775009
4473959.93,4653691.506,-81.241492,33.88129,22.29999924,969.6714,8.23,7.38,0.213997944,32.753024,4.70434
4478261.554,4657487.533,-81.191573,33.892365,20.70000076,413.458,13.78,6.95,-0.37508979,29.99458,5.46822
4468764.169,4654719.594,-81.279247,33.905617,21.10000038,604.6712,10.51,8.81,-0.375756582,30.48861,3.950819
4470953.372,4673569.812,-81.18558,34.024935,17.89999962,719.0786,8.71,3.97,-0.91058146,19.628041,9.548687
4474706.734,4663629.118,-81.195469,33.94555,21.39999962,1155.747,12.18,10.66,-0.059260181,22.912825,4.324236
4474922.057,4660550.866,-81.20614,33.924151,22.5,786.1858,12.89,17.65,0.537519524,23.699919,2.476975
4474320.735,4670550.504,-81.170639,33.993324,19.5,803.1208,18.33,3.7,-0.402008962,17.265501,7.208223
4476024.312,4669840.625,-81.159779,33.982824,20.60000038,2010.992,12.49,8.92,-0.191235444,15.143127,3.65486
4456294.501,4666789.157,-81.33133,34.028655,19,647.8584,21.2,6.29,-0.774452461,18.054053,10.057027
4460003.104,4663965.365,-81.312748,33.997199,19.89999962,916.9826,8.84,3.13,-0.704681626,16.232383,6.39974
4461783.875,4660435.604,-81.312585,33.967473,20.60000038,860.3948,9.54,5.36,-0.667963383,13.797462,4.224965
4464818.772,4658107.809,-81.297453,33.941633,19.39999962,697.4227,8.4,4.51,-0.858492532,28.332719,8.140749
4462307.377,4671253.77,-81.264721,34.038476,18.29999924,1135.659,20.51,2.44,-0.840351066,19.554814,9.423245
4462810.438,4667019.472,-81.277757,34.008313,19.29999924,1156.411,11.8,2.25,-0.630476945,15.610134,6.710341
4466295.115,4668224.403,-81.244763,34.0047,18.10000038,1391.441,24.09,2.22,-0.727179248,13.822356,6.405919
4465073.368,4663579.228,-81.273363,33.977577,19.39999962,819.4052,22.5,8.53,-0.18801081,17.683021,5.496943
4468164.979,4663807.363,-81.247496,33.968727,19.60000038,1155.98,15.67,10.98,0.089150491,25.940237,2.401724
4471268.445,4666696.498,-81.210811,33.977711,19.60000038,1353.229,11,4.12,-0.525119662,112.808367,5.284743
4469834.308,4667900.634,-81.217516,33.990623,19.60000038,1908.257,17.28,4.1,-0.498055892,14.109168,6.570185
4468897.09,4670375.265,-81.215081,34.010401,18.39999962,1848.935,11.37,3.17,-0.541350111,20.737475,7.431281
4475244.817,4666419.008,-81.179878,33.962476,20.60000038,1984.122,10.9,9.2,-0.50906156,15.457391,3.459725
4477809.228,4667366.71,-81.155392,33.960212,21,1518.651,14.04,8.63,-0.429963834,13.085686,3.353702
4473205.763,4679497.968,-81.143413,34.057137,17.89999962,1867.957,29.81,5.7,-0.435180543,18.92591,4.996327
4470807.007,4677597.798,-81.170456,34.052473,19.20000076,1297.094,20.66,5.02,-0.38931139,15.422814,5.066315
4468362.12,4679381.226,-81.182954,34.072691,18.5,2223.369,20.38,8.22,-0.555702177,31.548901,4.122528
4471468.578,4679975.137,-81.155487,34.0662,18.89999962,2089.689,13.41,14.35,-0.056837937,14.386839,3.915165
4469217.249,4680800.552,-81.170301,34.079336,18,1787.746,30.81,6.13,-0.83955143,11.952339,4.953698
4465553.412,4680623.471,-81.200588,34.090506,19.60000038,2426.209,9.8,6.13,0.103426143,13.200195,4.725483
4460610.996,4676806.42,-81.255966,34.081516,18.5,1218.045,25.7,7.43,-0.71026439,13.314475,6.237742
4464268.952,4675942.033,-81.229921,34.063385,18.5,722.2501,26.19,4.39,-0.620817104,14.62247,7.683838
